receiver_upi,receiver_txn_count_24h_mean,receiver_txn_count_24h_max,receiver_amount_sum_24h_mean,receiver_amount_sum_24h_max
merch66714@oksbi,20.4,39,297789.55833333335,567495.03
merch66781@oksbi,14.185185185185185,30,182750.14592592593,279225.96
merch66792@okhdfcbank,14.705882352941176,27,64806.94294117647,135853.75999999998
merch66836@oksbi,20.583333333333332,41,133011.74722222224,271031.25
merch66841@paytm,19.035714285714285,36,207658.86964285714,494196.38
merch66842@okicici,14.047619047619047,26,120409.26761904762,260385.06
merch66843@oksbi,19.24137931034483,38,243380.68310344827,373297.2299999999
merch66873@okhdfcbank,20.476190476190474,37,121577.32047619048,372219.29
merch66875@okhdfcbank,20.95,34,77995.4015,161223.72000000003
merch66883@okhdfcbank,18.5,36,310361.50076923077,483052.16
merch66898@ybl,19.703703703703702,36,247397.93703703702,373015.91
merch66907@ybl,16.64,31,395484.49799999996,578359.7799999998
merch66911@oksbi,20.571428571428573,37,206594.76,348783.03
merch6691@axl,14.481481481481481,32,263625.75740740745,739629.87
merch66941@okicici,17.814814814814813,36,161062.84074074074,417516.3
merch66950@axl,12.071428571428571,24,45912.817142857144,115389.36000000002
merch66958@ybl,10.076923076923077,19,51418.021538461544,128020.37
merch66961@okicici,21.896551724137932,45,79904.08000000002,279850.45000000007
merch66984@okhdfcbank,13.857142857142858,29,360080.0266666667,800182.37
merch66985@okhdfcbank,18.724137931034484,37,342764.0075862069,683191.4700000002
merch66994@oksbi,20.88235294117647,40,300405.06264705886,829084.22
merch67003@okhdfcbank,16.0,35,168632.71,369405.56
merch67008@okhdfcbank,17.68,36,215965.9752,583531.81
merch6700@okicici,15.31578947368421,28,58022.04157894737,103796.02
merch67013@paytm,19.208333333333332,35,216206.14041666666,490238.89
merch6702@ybl,15.318181818181818,32,274428.1063636364,437791.57
merch67046@okhdfcbank,18.3,37,121931.66566666665,373986.67999999993
merch6704@paytm,18.357142857142858,40,164281.1217857143,389162.15
merch67063@oksbi,21.06451612903226,39,163698.4335483871,322884.84
merch67084@okicici,18.903225806451612,39,99239.16870967743,250158.85
merch67087@okicici,15.076923076923077,32,48686.473461538466,159517.82
merch67103@axl,18.962962962962962,40,176943.75518518517,448323.38
merch67113@oksbi,26.22222222222222,52,260742.08250000002,380246.4
merch67130@paytm,15.7,33,132633.492,201295.57
merch67141@okicici,19.193548387096776,37,89899.09451612904,215928.89
merch6717@oksbi,18.464285714285715,36,400765.78750000003,797791.98
merch67189@okicici,18.25,32,49598.4915,76926.62999999999
merch67194@okicici,16.041666666666668,32,149371.52458333332,246335.77
merch67198@ybl,19.647058823529413,37,479316.0788235294,731910.1199999999
merch67236@okhdfcbank,24.0,46,344053.816,597259.4600000001
merch67252@okicici,19.607142857142858,38,117202.26464285715,286281.92000000004
merch6728@okicici,16.625,32,133764.73458333334,281302.47000000003
merch67313@oksbi,17.296296296296298,38,241577.51925925928,616637.93
merch67330@oksbi,12.263157894736842,28,116731.85789473684,235812.78
merch67332@paytm,20.892857142857142,38,259127.62107142856,319835.11
merch67399@okhdfcbank,19.26923076923077,35,256486.25307692308,396733.73
merch67404@okhdfcbank,18.87878787878788,37,95623.56757575758,269874.05000000005
merch67457@okicici,20.6,40,196461.4596,458765.7
merch67470@paytm,17.61904761904762,31,125432.94904761904,191189.12
merch67480@okicici,18.238095238095237,31,175555.11571428573,219162.88
merch67504@okicici,18.785714285714285,36,268756.40857142856,474737.98
merch67535@paytm,19.76923076923077,43,182258.3003846154,364007.68000000005
merch67538@okicici,19.5,40,78942.33846153846,151395.77000000002
merch67553@okhdfcbank,18.64,34,118432.21,204419.3
merch67555@paytm,19.47826086956522,35,80971.32173913044,204246.6
merch67558@axl,19.035714285714285,38,128498.47678571429,361472.35
merch67567@axl,15.421052631578947,26,108888.05473684211,172345.99
merch67600@oksbi,19.566666666666666,38,112237.15833333331,283172.67999999993
merch67612@paytm,19.066666666666666,39,296556.65766666667,540527.02
merch67634@oksbi,12.529411764705882,25,114162.37823529412,331640.37
merch67635@oksbi,15.375,31,325399.31958333333,509379.14
merch67640@okicici,15.166666666666666,31,260483.97166666668,892815.5900000001
merch67686@okicici,14.652173913043478,31,231629.09347826088,451460.56
merch6769@ybl,15.894736842105264,31,84792.62263157895,205403.52
merch67704@paytm,16.925925925925927,33,247594.1588888889,402995.26
merch67714@ybl,22.962962962962962,43,296973.1340740741,566950.42
merch67723@okicici,19.620689655172413,39,507332.751724138,1271492.96
merch67735@ybl,18.192307692307693,35,93364.67269230771,212588.66
merch67753@okhdfcbank,18.37037037037037,36,293800.40814814816,641943.24
merch67758@axl,22.515151515151516,46,81538.35424242425,154039.97999999998
merch6776@ybl,22.275862068965516,40,200967.6844827586,389961.92
merch67770@okicici,18.541666666666668,34,59934.712499999994,122919.7
merch67775@okicici,15.125,32,297112.8641666667,491250.15
merch67777@okicici,15.333333333333334,33,230653.93458333332,583375.4299999999
merch67778@okicici,16.333333333333332,32,265611.10041666665,365481.79
merch67780@oksbi,18.93548387096774,37,247930.84516129032,440280.94
merch67786@okicici,12.764705882352942,25,67843.47705882354,259177.23
merch67794@ybl,14.642857142857142,24,38278.20285714285,93586.15
merch67800@axl,22.6,42,330974.766,488385.67
merch67836@okhdfcbank,11.631578947368421,28,78740.04,230336.21
merch67846@oksbi,15.75,32,120371.33541666668,269171.67000000004
merch67861@paytm,18.692307692307693,37,87845.97576923078,284752.0200000001
merch67863@okicici,13.19047619047619,27,196840.35285714286,279448.01
merch67890@oksbi,16.958333333333332,36,248915.74291666667,490687.2599999999
merch67905@ybl,14.681818181818182,33,247024.165,426131.07
merch67909@ybl,17.192307692307693,33,110697.86846153844,266319.42
merch67912@axl,21.84375,44,581174.9446875,1258723.9700000002
merch67940@okicici,18.125,35,167572.19208333336,340983.63
merch67968@okicici,19.782608695652176,35,112920.74478260869,251018.1
merch67988@ybl,17.642857142857142,39,360677.40142857144,654956.1199999999
merch68009@ybl,18.047619047619047,36,87843.95761904762,159637.98000000004
merch68035@paytm,12.285714285714286,23,81572.18357142857,256978.46
merch68058@paytm,15.047619047619047,29,89683.48285714285,239097.07
merch68071@axl,14.052631578947368,28,183514.54631578946,266543.69
merch68078@ybl,23.193548387096776,44,100588.17645161289,308786.25
merch68092@oksbi,24.65714285714286,49,266685.33514285716,398349.74
merch68113@paytm,17.130434782608695,35,241621.8752173913,564130.7899999999
merch68114@axl,14.869565217391305,31,271013.33,568547.8300000001
merch68115@okicici,15.434782608695652,30,225969.2595652174,327058.5
merch68136@axl,18.93103448275862,35,178865.6503448276,558192.4700000001
merch68156@ybl,19.107142857142858,40,167090.14214285716,391785.14
merch68158@ybl,17.0,31,242251.32545454547,674313.44
merch68160@ybl,11.647058823529411,23,58210.15529411765,179746.5
merch68170@ybl,15.92,35,109186.23120000001,287948.1400000001
merch68173@okicici,18.333333333333332,37,147664.19625,664554.83
merch68182@oksbi,23.62857142857143,46,311821.02542857145,628894.8300000001
merch6818@okhdfcbank,15.846153846153847,32,170953.17192307694,362127.08
merch68228@okhdfcbank,21.391304347826086,39,161507.73304347828,361308.55
merch68238@okicici,18.40740740740741,39,154317.9077777778,731924.15
merch68261@axl,18.862068965517242,37,82673.02379310345,206641.02
merch68271@axl,22.548387096774192,42,118476.98419354839,192478.91
merch6830@okhdfcbank,17.115384615384617,36,347919.0811538461,495196.9900000001
merch68310@ybl,17.0,34,118550.51636363636,250582.31
merch6833@axl,11.75,19,181073.76833333334,288179.21
merch68346@paytm,16.14814814814815,31,120062.3662962963,207666.65000000005
merch6837@oksbi,14.4,29,50179.5516,182649.36
merch68381@oksbi,17.11111111111111,34,176882.40296296295,428373.7900000001
merch68388@oksbi,18.428571428571427,38,218014.16499999998,371532.0799999999
merch68390@okhdfcbank,22.06451612903226,45,175577.2493548387,355185.25
merch68394@paytm,19.87878787878788,43,502461.8333333334,832797.9099999999
merch6839@paytm,16.842105263157894,29,117668.51631578947,199443.75999999995
merch6840@ybl,18.903225806451612,38,225108.43935483872,446185.92999999993
merch68439@okicici,16.25,33,223832.13357142857,403449.12
merch68442@ybl,19.814814814814813,36,183768.23888888888,294536.1400000001
merch68446@ybl,17.571428571428573,39,181819.98964285714,470098.85
merch68449@paytm,22.483870967741936,45,117018.78387096773,281216.15
merch68471@ybl,20.96551724137931,42,283420.4631034483,660675.8799999999
merch68474@ybl,16.095238095238095,31,172084.740952381,443359.5800000001
merch6849@okhdfcbank,16.333333333333332,31,167614.92857142858,464681.38000000006
merch68501@okicici,17.03846153846154,35,207547.20846153845,520216.31
merch68501@ybl,11.722222222222221,23,30417.343888888885,68227.54
merch68507@okicici,21.933333333333334,42,368120.6803333333,610386.7899999999
merch68519@paytm,23.310344827586206,48,102067.2996551724,420513.11
merch68525@axl,16.666666666666668,31,172817.81238095238,562955.21
merch68539@okicici,21.59259259259259,44,214636.71777777778,480140.17
merch68551@ybl,26.92105263157895,50,276525.74131578946,738697.8300000001
merch68561@axl,11.25,21,219653.75437500002,292875.41000000003
merch68567@paytm,16.51851851851852,36,331157.61148148146,613489.7499999998
merch68573@ybl,22.705882352941178,44,53628.18147058824,256157.17
merch68576@paytm,13.952380952380953,29,140951.42476190478,237761.89
merch68602@okhdfcbank,13.5,25,158120.743125,231960.78
merch68603@okhdfcbank,20.2,42,78677.22914285715,188081.58
merch68628@axl,21.483870967741936,41,284308.14645161293,448721.81
merch68641@axl,17.115384615384617,33,221308.49730769233,408667.95
merch68657@okhdfcbank,17.68,33,425721.8532,688771.9800000001
merch68680@paytm,20.416666666666668,38,73657.69041666666,196097.84
merch68690@okicici,20.5,40,244687.1359375,525652.21
merch68695@okicici,15.346153846153847,31,61709.40307692307,126963.44999999995
merch68699@ybl,17.208333333333332,35,319429.38625,506892.65
merch68703@axl,17.217391304347824,35,193211.96434782608,281611.88
merch68703@okicici,20.392857142857142,44,468477.3107142857,809628.47
merch68713@okhdfcbank,18.037037037037038,37,224148.2914814815,418365.91
merch68759@okhdfcbank,21.8,39,301636.038,604888.91
merch68770@axl,23.703703703703702,46,351361.41925925924,703817.36
merch68782@oksbi,21.18421052631579,44,80287.01894736843,205904.61
merch68784@axl,18.689655172413794,36,118935.19448275861,371602.4099999999
merch68787@axl,17.7,33,303778.575,607145.29
merch68799@okhdfcbank,12.947368421052632,25,109986.25052631581,205897.66000000003
merch68804@axl,15.75,30,55259.273499999996,142227.12000000002
merch68807@ybl,15.521739130434783,30,229858.4630434783,504923.81
merch68839@okhdfcbank,19.875,38,393547.0728125,548299.2100000001
merch68847@axl,21.85185185185185,39,68912.7837037037,172922.13999999998
merch68857@axl,21.78125,41,329351.158125,497507.11
merch68875@axl,19.071428571428573,34,392009.98214285716,575338.84
merch6888@axl,18.344827586206897,37,193939.77482758623,331647.28
merch68894@oksbi,17.125,34,75057.35,209590.4
merch68902@paytm,19.933333333333334,43,402550.46966666664,782283.8999999999
merch68916@okicici,18.464285714285715,39,336360.4796428572,643326.5100000001
merch68917@paytm,19.857142857142858,39,349092.7308571429,686433.08
merch68938@okhdfcbank,15.454545454545455,35,251498.79227272727,410982.93
merch68951@okicici,20.129032258064516,40,242519.63096774192,436025.64
merch68952@axl,17.56,33,229575.062,446682.65
merch68957@ybl,16.363636363636363,32,85698.645,248948.97000000003
merch68963@okicici,10.866666666666667,22,125508.43133333331,311868.81999999995
merch68969@oksbi,21.14814814814815,40,461158.5381481482,733528.76
merch68975@okicici,13.75,31,175959.8285,321668.39
merch68982@paytm,18.26086956521739,34,162531.12260869567,372953.3000000001
merch69008@oksbi,18.666666666666668,34,106460.40583333334,166897.66999999998
merch6900@okicici,14.85,32,95719.0895,295664.74
merch69019@ybl,14.777777777777779,28,119450.08555555556,280985.04
merch6902@ybl,14.695652173913043,30,269012.59173913044,504265.11
merch69038@ybl,16.363636363636363,32,263028.5786363636,406188.48
merch69040@paytm,12.952380952380953,28,170699.22476190477,271100.45
merch69056@oksbi,21.233333333333334,40,267949.046,380579.31
merch6906@okicici,20.06451612903226,36,464333.2229032258,659871.34
merch69078@okicici,14.045454545454545,31,230249.0340909091,598898.28
merch69079@paytm,23.864864864864863,47,224667.46162162162,533483.1499999999
merch69089@paytm,11.142857142857142,25,199927.92357142855,491047.06000000006
merch69099@ybl,19.178571428571427,38,288993.8760714286,494626.69000000006
merch69117@okhdfcbank,14.75,27,164125.27833333335,379849.31
merch69149@ybl,16.583333333333332,32,148017.55250000002,275818.65
merch69165@axl,15.666666666666666,29,335563.4142857143,526768.97
merch69172@ybl,11.875,24,33040.239375,144098.29
merch69173@okicici,20.296296296296298,40,168577.88407407407,446385.31
merch69196@paytm,11.363636363636363,22,336365.2313636364,611919.0599999998
merch69206@oksbi,17.473684210526315,35,179789.74578947367,450276.87000000005
merch69207@okicici,16.192307692307693,34,184416.21423076926,317618.62000000005
merch69211@oksbi,20.392857142857142,42,114452.965,233532.74
merch69225@paytm,24.470588235294116,50,317634.0291176471,703669.9199999999
merch69235@oksbi,15.5,33,179492.40181818182,241043.7
merch69248@ybl,16.454545454545453,32,118844.08409090909,282408.72
merch69264@paytm,17.73076923076923,35,108701.06653846154,260608.71
merch69283@axl,15.208333333333334,31,213736.91291666668,436141.63
merch69285@oksbi,17.526315789473685,32,280131.5515789474,415032.29
merch69289@ybl,18.115384615384617,37,156315.16153846154,257580.19000000003
merch69309@okicici,15.090909090909092,30,50969.623636363634,104518.64
merch69315@axl,18.366666666666667,38,398879.22900000005,697948.2
merch69319@axl,17.75,32,135471.66374999998,349685.77
merch69323@oksbi,17.285714285714285,32,226264.5633333333,417747.15
merch69340@okicici,14.956521739130435,32,72760.93347826086,178258.67
merch69344@okicici,14.2,32,104992.118,313837.5
merch69354@ybl,17.26923076923077,36,121821.10884615385,278217.23999999993
merch69358@okhdfcbank,17.14814814814815,32,242604.36629629627,372807.06
merch69363@oksbi,12.904761904761905,28,108374.86428571428,168241.94999999998
merch69376@okicici,18.678571428571427,36,162902.46821428573,402536.2
merch69382@axl,13.818181818181818,27,130794.90681818183,278554.87
merch69408@ybl,20.178571428571427,40,287101.95285714284,483006.53
merch6942@ybl,15.0,29,16764.2405,37487.600000000006
merch6943@oksbi,18.071428571428573,38,209259.56428571432,474747.28
merch69456@okicici,13.0,26,235416.22368421053,421495.2
merch69458@oksbi,18.185185185185187,35,130263.95074074074,301553.4
merch69464@okicici,19.81081081081081,41,182576.7464864865,507315.27
merch69481@ybl,15.633333333333333,34,294682.764,592820.8400000001
merch6948@paytm,23.0,44,226513.92117647058,570672.78
merch6950@okhdfcbank,16.63157894736842,30,75405.01421052632,158639.80000000002
merch69513@paytm,21.620689655172413,43,155647.18655172415,448765.59
merch69531@okhdfcbank,17.93103448275862,41,196540.7651724138,451755.33
merch69560@okhdfcbank,20.464285714285715,42,246482.2832142857,524914.4400000001
merch69578@oksbi,19.074074074074073,36,258657.65296296295,518390.16
merch69582@axl,16.166666666666668,30,163405.30166666667,407386.26
merch69591@ybl,20.676470588235293,39,89072.10470588236,180519.14000000004
merch69607@ybl,22.71875,41,466660.3465625,693112.09
merch69617@oksbi,12.409090909090908,27,188231.9359090909,335987.8
merch69617@paytm,18.75,34,271950.6141666667,620465.5800000002
merch69623@paytm,13.833333333333334,28,51140.84208333333,114934.73999999998
merch69625@oksbi,13.0625,25,61678.75750000001,118893.82
merch6962@axl,21.6,42,418364.8353333333,892083.13
merch69650@okhdfcbank,13.181818181818182,26,129047.72863636365,310796.64
merch69659@okhdfcbank,19.71875,39,171649.8375,448733.6699999999
merch69669@paytm,16.818181818181817,31,102510.26227272727,284149.1
merch6967@okhdfcbank,21.103448275862068,41,205605.5431034483,389970.95000000007
merch6969@okhdfcbank,16.391304347826086,32,89902.39956521739,273105.11
merch6969@paytm,15.772727272727273,33,150359.92363636362,329385.43
merch6972@okhdfcbank,15.84,32,204359.90079999997,465336.04
merch69731@okhdfcbank,16.333333333333332,35,63427.71166666667,257014.2
merch69745@okhdfcbank,23.5,41,215463.2473076923,311872.54
merch69748@paytm,17.2,35,116094.9,297709.73
merch69772@ybl,20.59259259259259,42,237850.6174074074,459367.52
merch69774@paytm,22.657894736842106,45,368130.0957894737,813741.14
merch69783@paytm,19.53846153846154,44,71173.72423076922,171605.18
